Time,FWL,e_FWL,FWB01,e_FWB01,FWB02,e_FWB02,FWB03,e_FWB03,FWB04,e_FWB04,FWB05,e_FWB05,FWB06,e_FWB06,FWB07,e_FWB07,FWB08,e_FWB08,FWB09,e_FWB09,FWB10,e_FWB10,FWB11,e_FWB11,FWB12,e_FWB12,FWB13,e_FWB13,FWB14,e_FWB14,FWB15,e_FWB15,FWB16,e_FWB16,FWB17,e_FWB17,FWB18,e_FWB18,FWB19,e_FWB19,FWB21,e_FWB21,FWB22,e_FWB22,FWB23,e_FWB23,FWB24,e_FWB24,FWB25,e_FWB25,FWB26,e_FWB26
0.06062499999825377,0.98678561,0.000200875,0.987370794,0.000986886,0.98703335,0.00091924,0.987911557,0.000780374,0.987680063,0.000768906,0.988368584,0.000791879,0.987975501,0.00077973,0.987704287,0.000775488,0.987281757,0.000745978,0.984955665,0.001666719,0.986765951,0.001711326,0.985454967,0.001687712,0.985978299,0.00082212,0.986551017,0.000861416,0.9872422,0.000862979,0.984044145,0.00089429,0.985766481,0.000909592,0.982937088,0.001002853,0.983340679,0.001062615,0.984119257,0.001205532,0.987471601,0.001289798,0.982404682,0.001438633,0.987593166,0.001648847,0.984815029,0.001723574,0.992511169,0.001903092,0.984536428,0.002086226
0.06365699999878416,0.986714419,0.000200284,0.985304755,0.000985287,0.98530134,0.000916413,0.986149208,0.000778154,0.986180858,0.00076634,0.987076059,0.000789528,0.986514886,0.000777437,0.988456523,0.000773722,0.987187811,0.000743557,0.984234353,0.001658226,0.990279943,0.00171466,0.983962094,0.001680703,0.98441101,0.000819321,0.986164979,0.000859045,0.985235559,0.000860036,0.988206358,0.000894503,0.988505675,0.000908499,0.985772243,0.001001719,0.985662239,0.001061837,0.985457642,0.001199765,0.986695585,0.001281874,0.982179952,0.001430609,0.992322061,0.001647585,0.985675457,0.001715146,0.987315493,0.001886381,0.987764761,0.002074775
0.06668999999965308,0.986487015,0.000200059,0.986756327,0.000984377,0.985059552,0.000915526,0.985375458,0.000777557,0.985216548,0.000765551,0.986843266,0.000799457,0.986005908,0.000767466,0.987407636,0.000773374,0.986606947,0.000751846,0.981755378,0.001655529,0.984332894,0.001705411,0.984175081,0.001680887,0.986042935,0.000809079,0.987329383,0.000859403,0.987020625,0.00087269,0.986847136,0.000881266,0.986850751,0.000906628,0.986497083,0.00100146,0.986052094,0.00106042,0.985286887,0.001198272,0.984140049,0.001276072,0.988764043,0.001432176,0.988008354,0.00161296,0.985100532,0.001715464,0.990238401,0.001892911,0.985004177,0.002090806
0.06972200000018347,0.985858086,0.00019967,0.983142405,0.000979672,0.984173478,0.00091403,0.98559833,0.00077694,0.984140603,0.00076403,0.984415929,0.000786778,0.985620777,0.000775715,0.985290294,0.00077108,0.986789452,0.000742331,0.987668715,0.001662445,0.986050011,0.001705753,0.989477573,0.001683181,0.986715337,0.00081905,0.986952735,0.000847265,0.986486984,0.000871532,0.985645452,0.000879902,0.986432653,0.000918395,0.985945104,0.001000229,0.986957624,0.001060738,0.984599275,0.001193589,0.988273877,0.001277402,0.986773381,0.001426393,0.992161521,0.00163692,0.9784215,0.001696133,0.98277431,0.001869158,0.98384907,0.002057434
0.0727550000010524,0.986326071,0.000199152,0.984318338,0.000978272,0.986504148,0.000913719,0.986912658,0.000775964,0.986093751,0.000763897,0.98702574,0.000797508,0.986323918,0.000765575,0.985875768,0.000769741,0.985726732,0.000748708,0.985122232,0.001653355,0.987125706,0.001702864,0.986235261,0.001675516,0.986064061,0.000806395,0.986316982,0.00085595,0.98634054,0.0008693,0.987936336,0.000878478,0.985166243,0.000902892,0.986696936,0.000996911,0.986274551,0.001056786,0.983340236,0.001185597,0.984853323,0.00126982,0.987329547,0.001417721,0.982640586,0.00159229,0.983209346,0.00169761,0.991311917,0.001875629,0.985447697,0.002072563
0.07578700000158278,0.98645063,0.000199307,0.989660257,0.000968518,0.98471779,0.000920666,0.986888348,0.000775003,0.984494844,0.000762185,0.986072614,0.000785897,0.986869858,0.00077514,0.986543439,0.000769481,0.984443063,0.000739644,0.983962235,0.001653153,0.983292993,0.001701871,0.98578794,0.001676965,0.987520972,0.000818293,0.986958422,0.000846231,0.9857391,0.000869823,0.9850914,0.000878337,0.987430523,0.000905859,0.986633268,0.001001705,0.985819189,0.001060269,0.984725969,0.001198931,0.989083802,0.001278337,0.988527378,0.001414127,0.986375579,0.001628839,0.986979742,0.001716646,0.984900301,0.001859229,0.987611706,0.002150019
0.07881900000211317,0.986339997,0.000199367,0.983214501,0.000964997,0.986630685,0.000922194,0.987940272,0.000775921,0.988028929,0.000764166,0.988123524,0.000786833,0.985178236,0.000773832,0.986066737,0.000769775,0.984857772,0.000739422,0.985387722,0.00165541,0.986232498,0.001705407,0.985531446,0.001676121,0.988313528,0.00081868,0.985768421,0.000845505,0.986650019,0.000870738,0.987136369,0.000880262,0.986114743,0.000905421,0.983985687,0.000999836,0.984212199,0.001059446,0.985693677,0.0012003,0.98573429,0.001277809,0.986744251,0.001413092,0.987329547,0.001635944,0.986741039,0.001713775,0.985442241,0.001863464,0.981945842,0.002144002
0.08185100000264356,0.986693128,0.000199547,0.985046385,0.000976676,0.986009562,0.000911501,0.985147587,0.000774465,0.985985526,0.000763423,0.987444294,0.000786803,0.986906706,0.000774833,0.9886938,0.000771533,0.987192951,0.000741727,0.989513862,0.00166206,0.985403548,0.001703324,0.984354995,0.001679081,0.985982011,0.000808471,0.986116,0.000857462,0.988810354,0.000872652,0.985268385,0.000879495,0.986920669,0.000905936,0.986180996,0.001002059,0.985164779,0.001061263,0.987988409,0.001202043,0.988168399,0.001282,0.987195145,0.001416436,0.990473855,0.001640225,0.985538062,0.001719173,0.987127701,0.001886525,0.982153287,0.002115748
0.08488400000351248,0.986088089,0.000199431,0.985506634,0.000964371,0.986952898,0.00092086,0.985368472,0.000774203,0.985656638,0.000762584,0.984859392,0.000784845,0.986899894,0.00076504,0.986091226,0.000779589,0.986881986,0.000740871,0.986597451,0.001656204,0.984503113,0.001702595,0.986459076,0.001679561,0.986333304,0.000817841,0.985769485,0.000846046,0.987653324,0.000872207,0.986218836,0.000879275,0.986014387,0.000905748,0.985897452,0.001001838,0.98511911,0.001061201,0.988966691,0.001202311,0.985777533,0.001301354,0.983505221,0.00141159,0.985638662,0.001642626,0.988776942,0.001705814,0.985728515,0.001893915,0.98236934,0.002150813
0.08791600000404287,0.986937502,0.000198936,0.986246342,0.000961259,0.986285724,0.000918177,0.988108882,0.000772953,0.985525799,0.000760831,0.987135138,0.000784748,0.984656157,0.000762282,0.987982654,0.000778438,0.986902431,0.000738989,0.986035417,0.001652319,0.988145562,0.001701404,0.986241884,0.001672251,0.986269419,0.000815765,0.987643117,0.000844614,0.987244994,0.000869542,0.985351068,0.000877351,0.986665039,0.000903995,0.986056718,0.000999057,0.988278108,0.001059739,0.988076624,0.001196767,0.987294794,0.001298557,0.990685172,0.001414984,0.984102715,0.001632093,0.990976011,0.001699133,0.986727325,0.001886515,0.992952284,0.002148994
